"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-06-10",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","15",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","El estado muy lejos de lo publicado. Rayones y marcas en varios lugares del dispositivo. La Bateria a mucho menos del 90%. No lo recomiendo para nada. Mala experiencia.","R1JSSMD7TW9K1T",,,,,,,,,,,,,"No recomendable.","https://www.amazon.com/gp/customer-reviews/R1JSSMD7TW9K1T","Reviewed in the United States on June 10, 2025","3610","137",,,"Service Provider: Unlocked, Color: Space Black, Size: 1TB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","1TB"
"United States",,"2025-04-30",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","16",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I’ve bought refurbished items a few times and never had any problems or complaints, but this time my phone came with some marks and scratches, scratches on the camera, and part of the top lens is broken. Battery health is at 85% and only works with eSIM … I don’t recommend it.","R1KHFVFQHDUGDW","https://m.media-amazon.com/images/I/61L+Xxta2qL._SY88.jpg","https://m.media-amazon.com/images/I/61OQjoljR-L._SY88.jpg","https://m.media-amazon.com/images/I/61Xl66QAVVL._SY88.jpg",,,,,,,,,,"Not so great","https://www.amazon.com/gp/customer-reviews/R1KHFVFQHDUGDW","Reviewed in the United States on April 30, 2025","3610","137",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-07-03",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","17",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","La pantalla no es la original","R1HJ0FBJZE2V77",,,,,,,,,,,,,"No tan satisfecho","https://www.amazon.com/gp/customer-reviews/R1HJ0FBJZE2V77","Reviewed in the United States on July 3, 2025","3610","137",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","128GB"
"United States",,"2024-06-25",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","18",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I can finally write a review on this because I finally managed to set it up. This phone was sold as unlocked only to arrive with passcode which meant I could not use it beyond just switching it on. The anxiety that followed is unparalleled! I engaged seller who although they were responsive didn't offer me a solution beyond try iTunes or send it back for a refund. I then engaged Apple Support who were much more supportive, tried to walk me through the process to restore it although we didn't succeed . They then suggested I walk in to my nearest Apple Store which is eventually what worked, thankfully the phone had no iCloud connected to it despite still having the passcode. The phone itself is great so far, I don't see any scratches or obvious faults. Battery health is actually still at 100% which is awesome. I've only managed to set the phone up in the last hour or so so I'm yet to explore much more. I would have rated highly but I'm just annoyed at this setback. Otherwise the phone itself seems ok.","R1HPFRN2GL39E4",,,,,,,,,,,,,"Phone arrived with a passcode despite being sold as unlocked","https://www.amazon.com/gp/customer-reviews/R1HPFRN2GL39E4","Reviewed in the United States on June 25, 2024","3610","137",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-04-18",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","19",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","They shouldn’t describe this as an “excellent refurbishment”, I’ve bought much better refurbished phones in the past. This phone came with visible damage/scratches, a max battery of 87% and the front camera won’t work/ is blurry. I will be returning this.","R39X79HRAOWOOI",,,,,,,,,,,,,"Very Disappointed","https://www.amazon.com/gp/customer-reviews/R39X79HRAOWOOI","Reviewed in the United States on April 18, 2025","3610","137",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-04-16",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","20",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Bought the phone, worked for 2 months then after iOS update it was locked by ""remote management"". I was unable to use nor remove my data. Fortunately this happened during 90 days return window so was able return.","R2T8C8O0CEI9CM",,,,,,,,,,,,,"Got locked out after iOS update by MDM of previous owner","https://www.amazon.com/gp/customer-reviews/R2T8C8O0CEI9CM","Reviewed in the United States on April 16, 2025","3610","137",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-04-30",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","21",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Not even close to “excellent conditions” full of scratches in the camera lenses and in all the phone, baterry health at 86% the charging port and speakers super dirty and full of gunk. Really dissatisfied with this purchase","RHLSM8MZV8BVS",,,,,,,,,,,,,"Is not worth it’s money","https://www.amazon.com/gp/customer-reviews/RHLSM8MZV8BVS","Reviewed in the United States on April 30, 2025","3610","137",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-04-02",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","22",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Paying $600 for a refurbished phone, you would expect them to have had the original battery replaced before putting the phone up for sale. But yet I only have 80% battery life available on a nearly perfect phone. This is my only complaint. Phone is in pretty immaculate condition despite a few very minor scratches.","R2AKVLPGGTD5Q7",,,,,,,,,,,,,"Selling phones without replacing battery.","https://www.amazon.com/gp/customer-reviews/R2AKVLPGGTD5Q7","Reviewed in the United States on April 2, 2025","3610","137",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-04-30",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","23",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The device came with a lot of scratches in the front and the battery is at 87% and also feels really punished, this is not in “Excellent condition” most likely it’s “Good”","R32MKH6XIZ6PQ2",,,,,,,,,,,,,"Expected better","https://www.amazon.com/gp/customer-reviews/R32MKH6XIZ6PQ2","Reviewed in the United States on April 30, 2025","3610","137",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-05-07",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","24",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Battery was “significantly degraded” per settings out of the box. Very disappointing and would not have purchased this as a new battery is already needed.","R86RN5G8LHKD9",,,,,,,,,,,,,"Battery life","https://www.amazon.com/gp/customer-reviews/R86RN5G8LHKD9","Reviewed in the United States on May 7, 2025","3610","137",,,"Service Provider: Unlocked, Color: Space black, Size: 512GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space black","Size","512GB"
"United States",,"2025-04-21",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","25",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","It’s alright I got mine with 80% battery capacity only downsize is the camera lens is cracked","R93WMVRK2YPR",,,,,,,,,,,,,"Camera lense cracked upon arrival","https://www.amazon.com/gp/customer-reviews/R93WMVRK2YPR","Reviewed in the United States on April 21, 2025","3610","137",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-05-08",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","26",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Sold bad phone couldn’t get in contact with vendor and continued to take money don’t recommend","RQXSEAIOF6OTR",,,,,,,,,,,,,"Don’t buy with outside vendors","https://www.amazon.com/gp/customer-reviews/RQXSEAIOF6OTR","Reviewed in the United States on May 8, 2025","3610","137",,,"Service Provider: Unlocked, Color: Gold, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Gold","Size","256GB"
"United States",,"2025-05-07",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","27",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Been less than a month since I purchased phone and now IMEI is blacklisted","R34LQNYI11A3J6",,,,,,,,,,,,,"Sent me a phone that seemed fine and now IMEI is blacklisted.","https://www.amazon.com/gp/customer-reviews/R34LQNYI11A3J6","Reviewed in the United States on May 7, 2025","3610","137",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-02-25",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","28",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I received the phone in a timely manner but we have very different definitions of excellent. If I’m paying extra for excellent condition then the battery should also be in excellent condition, not 25% degraded out of the box. A real shame since the phone I purchased was for my wife and I had all intentions of purchasing a second.","R2MZVIVLM184Z9","https://m.media-amazon.com/images/I/61L0F3GHluL._SY88.jpg",,,,,,,,,,,,"Not so excellent","https://www.amazon.com/gp/customer-reviews/R2MZVIVLM184Z9","Reviewed in the United States on February 25, 2025","3610","137",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-03-25",,"twoStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","29",,,"B0BN96CCM6","B0BN96CCM6","2","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Blurred front camera and scratched rear camera, also the moment I connected the charger the phone heated up, and the side buttons were also a little scratched. Besides that looks like it works fine","RUQVH3YKJI3XF","https://m.media-amazon.com/images/I/61GsI+SKJiL._SY88.jpg","https://m.media-amazon.com/images/I/61RACpzj8eL._SY88.jpg",,,,,,,,,,,"Blurred Front Camera","https://www.amazon.com/gp/customer-reviews/RUQVH3YKJI3XF","Reviewed in the United States on March 25, 2025","3610","137",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
