"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2025-05-10",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","54",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","charging port doesn’t work but I use a stand to charge. still going to have to go get it fixed. phone works fine tho. battery life at 84%.","R2T2P8N7RKXGCU",,,,,,,,,,,,"Charging port broken","https://www.amazon.com/gp/customer-reviews/R2T2P8N7RKXGCU","Reviewed in the United States on May 10, 2025","8819","629",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-31",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","55",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The product looked great! But the iOS wasn’t installed and the SIM card , physical nor eSIM, would work due to some software error. I was out a phone for a week and after many apple support, Amazon support, and my carrier I gave up and sent it back. They said it could take up to 30 days to refund. Very disappointing.","R3H6TEKE3T9I0M",,,,,,,,,,,,"Spent a week trying to get it to work","https://www.amazon.com/gp/customer-reviews/R3H6TEKE3T9I0M","Reviewed in the United States on January 31, 2025","8819","629",,,"Size: 256GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-20",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","56",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","worked great for 4 months, then the esim quit working. Apple wanted $500 to fix it. Warranty expired. Seller said nothing they could do.","RX19O5EPAH48L",,,,,,,,,,,,"Good for 4 months.","https://www.amazon.com/gp/customer-reviews/RX19O5EPAH48L","Reviewed in the United States on May 20, 2025","8819","629",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-24",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","57",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This product was sold to me locked and I am very upset. The phone have a previous bill this is awful, I couldn’t even get service. I fell like this is a scam who sell phones with unpaid bills","R1XBK4D72PXQ4E",,,,,,,,,,,,"Worst phone ever🥺","https://www.amazon.com/gp/customer-reviews/R1XBK4D72PXQ4E","Reviewed in the United States on March 24, 2025","8819","629",,,"Size: 128GB, Color: Graphite, Service Provider: AT&amp;T, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Graphite","Service Provider","AT&amp;T","Product grade","Renewed"
"United States",,"2025-04-12",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","58",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Well the phone is beautiful, but the screen it has a few scratches I contacted the saller and they offer me $ 15 are the for real, sorry but that was a insult, thanks but no thanks","R3PWTC38MRFZUR","https://m.media-amazon.com/images/I/713Kjx64VtL._SY88.jpg","https://m.media-amazon.com/images/I/71ZPIMMnNPL._SY88.jpg","https://m.media-amazon.com/images/I/71cxMUpD7KL._SY88.jpg",,,,,,,,,"Not happy","https://www.amazon.com/gp/customer-reviews/R3PWTC38MRFZUR","Reviewed in the United States on April 12, 2025","8819","629",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-07-06",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","59",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is not like real iPhone","R10310HLBHD4DM",,,,,,,,,,,,"Bed condition","https://www.amazon.com/gp/customer-reviews/R10310HLBHD4DM","Reviewed in the United States on July 6, 2025","8819","629",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-22",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","60",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone work for 4 months then screen blank out, I'm so disappointed 😞 with this purchase","RX38Z0CVM7OM8","https://m.media-amazon.com/images/I/71EsEVj6CaL._SY88.jpg",,,,,,,,,,,"Bad screen","https://www.amazon.com/gp/customer-reviews/RX38Z0CVM7OM8","Reviewed in the United States on May 22, 2025","8819","629",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-06",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","61",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","My iphone worked fine for 3 months. Then the warranty expired and the camera suddenly stopped working. It says that the camera is not a genuine Apple part and the camera just stopped working altogether. I reached out to Amazon, for the ""1-year manufacturer's warranty"" and they are refusing to honor the warranty that is advertised on this listing.. TOTAL SCAM... smh","R2CCCJDNB12VJ0",,,,,,,,,,,,"Worked Fine For 3 Months and then left with a Brick. DO NOT BUY","https://www.amazon.com/gp/customer-reviews/R2CCCJDNB12VJ0","Reviewed in the United States on February 6, 2025","8819","629",,,"Size: 256GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-07-12",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","62",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Do not buy this, please!","R3UJSZ5LQANZ0R",,,,,,,,,,,,"Not buy!!","https://www.amazon.com/gp/customer-reviews/R3UJSZ5LQANZ0R","Reviewed in the United States on July 12, 2025","8819","629",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-30",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","63",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Will be returning defective phone, asked for exchange but have to return item before I receive new one, while I already got rid of my other phone, so what am to use then, I know Amazon allow u to exchange item n you return other by certain date or they will charge the card you use to purchase. Poor product and service","RADQZM83GYWIG",,,,,,,,,,,,"Poor product and service","https://www.amazon.com/gp/customer-reviews/RADQZM83GYWIG","Reviewed in the United States on January 30, 2025","8819","629",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-09-11",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","64",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The seller had to be well aware that the Face ID function on this phone did not work. It is a known defect in some iPhone 13 ProMax phones. Long and short is that they passed off a defective phone. The cost for the fix is the same as buying another phone. Certified? This will be the last ""Certified"" product that I will buy through Amazon. Enjoy the money. It's the last you will see. I have spent a year trying to return this broken POS phone..Amazon does not support their customers when they get scammed by third party vendors. Never again. the name of the company is synergy. If you see it don't buy the product","R33T3A9X27AICQ",,,,,,,,,,,,"Face ID did not work/Does not work","https://www.amazon.com/gp/customer-reviews/R33T3A9X27AICQ","Reviewed in the United States on September 11, 2024","8819","629",,,"Size: 256GB, Color: Sierra Blue, Service Provider: T-Mobile, Product grade: Renewed","B09LPK77YY","Size","256GB","Color","Sierra Blue","Service Provider","T-Mobile","Product grade","Renewed"
"United States",,"2024-09-05",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","65",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I purchased this iPhone 13 Pro Max from Bontend Company and Amazon renewed and as I was trying to get the phone to unlock I was made aware through AT&T customer service that the previous owner of this phone did not pay off their installment plan or any delinquent funds owed. So this has made this phone only useable through AT&T and can't be unlocked for any reason or until the previous owner completes their agreement with AT&T. This is a scammy business practice on both Bontend Company and AT&T. I do not recommend this seller or Amazon Renewed services as it is a gamble on whether or not the phone you purchase will really be yours to use how you see fit.","RPUIPMWDGPNCZ",,,,,,,,,,,"8","Unlockable iPhone","https://www.amazon.com/gp/customer-reviews/RPUIPMWDGPNCZ","Reviewed in the United States on September 5, 2024","8819","629",,,"Size: 128GB, Color: Alpine Green, Service Provider: AT&amp;T, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Alpine Green","Service Provider","AT&amp;T","Product grade","Renewed"
"United States",,"2025-05-07",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","66",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I cannot get this Iphone to work in Kinshasa, D.R. Congo. I thought unlocked meant you put in a new SIM card and it works","R1H7KKWWS130AJ",,,,,,,,,,,,"Not Sure if it was UNLOCKED at all","https://www.amazon.com/gp/customer-reviews/R1H7KKWWS130AJ","Reviewed in the United States on May 7, 2025","8819","629",,,"Size: 128GB, Color: Alpine Green, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Alpine Green","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-07-17",,"oneStar","https://www.amazon.com/Apple-13-Pro-Max-Graphite/dp/B09LPK77YY/ref=sr_1_1?crid=1WV5OUK07QUQ0&dib=eyJ2IjoiMSJ9.yUxm4yswRnz0sTVdZccdZOJYB_ux6nN0pRFeASubjiBFZ9eH7Ug4_1cQj78X6Ta-5YcIgwSw5vbHW9L_ORCIcAYVldBdDbIb3fxf2Gzu4XYnX1Jrr1gAC0XLdLsvIIfHtT5g0b7m3drNI2o1UBdpKzo88Cte5_OWOGCLMFgXOdriC_pQ5dhp7ON3nDnMOfKeUBxuYCytXM2hB6VxN4wd0CRYGX94WYFRzRB_0ZXR5Bw.cTNTYxbGB0tYgu97EuNCAYW1oUKUE_w-X1ocy_gb-TY&dib_tag=se&keywords=iphone%2B13%2Bpro%2Bmax&qid=1752792636&sprefix=iphone%2B13%2Bpro%2Bmax%2Caps%2C486&sr=8-1&th=1","false","true","67",,,"B09LPK77YY","B09LPK77YY","1","https://www.amazon.com/product-reviews/B09LPK77YY?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LPK77YY&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I had to stop using the iPhone I bought from Tech Exchangee. The iPhone I got has an extra glass on top that came off after the return window. Without that cover the iPhone screen looks weird with a lending effect. I will get it checked by Apple to see if the parts are genuine or not. When I see my reflection on the screen it looks lensed and distorted. Same with the front camera while using FaceTime and I have not have the cameras checked either. My advice as a consumer is to buy used iPhones only from Amazon (meaning sold by and shipped from Amazon). I regret my decision as I spent $588 for a defective used phone that is refurbished. I should’ve opted for a new iphone.","R10WVJPZO0HWQQ",,,,,,,,,,,,"Non apple parts and out of specs on my 13 pro max","https://www.amazon.com/gp/customer-reviews/R10WVJPZO0HWQQ","Reviewed in the United States on July 17, 2024","8819","629",,,"Size: 128GB, Color: Sierra Blue, Service Provider: Unlocked, Product grade: Renewed","B09LPK77YY","Size","128GB","Color","Sierra Blue","Service Provider","Unlocked","Product grade","Renewed"
