"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2025-01-20",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","67",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","When I first got this phone I LOVED it but since then I’ve had problems left and right with it. I would return it but unfortunately the serious problems didn’t start until after the return/refund date passed. The screen glitches so bad and sometimes the screen doesn’t work at all. Overall I guess you get what you pay for even though I did pay over $300 for this phone when I could’ve just got one brand new (I didn’t buy a new one because I couldn’t find the purple one so I bought it from here extremely overpriced)","R3S5ESBQBWRHVL",,,,,,,,,,,"It’s okay I guess","https://www.amazon.com/gp/customer-reviews/R3S5ESBQBWRHVL","Reviewed in the United States on January 20, 2025","31456","799",,,"Size: 64GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2022-12-31",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","68",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I have purchased 5 renewed phones over the last couple of years. This one was for my grand-daughter for Christmas. I had originally purchased a red version Iphone 12 but had to return it due to weak screen at full brightness it was only half as bright as her current Iphone 10Xxr which implies to me of heavy usage from previous owner and weak battery. Still waiting on refund for that phone. I have come to understand that you must wait on the suppliers of the phones to refund your purchase however I think Amazon implies they are guaranteeing your purchase and like all other amazon returns they will refund your money this is not what happens.. I also find Amazon is beginning to slip in customer service areas that were once routinely always taken care of, takes a week to get a package now refunds get the run around etc. Its a Christmas present so I have to get her another one quickly so I try again with the white Iphone 12 . After getting it I immediately notice marks on the screen and slight dents on the side of the phone. It slightly has dull screen too not as bad as the red iphone but not as bright as her current iphone 10. She is satisfied with it shes 12... If it was for me it would go back too... I will not be purchasing any more renewed phones... Took five attempts with customer service being told different processes to finally get a refund.","R1FPYVTK98WT6R",,,,,,,,,,"2","This Is My Last Renewed Purchase","https://www.amazon.com/gp/customer-reviews/R1FPYVTK98WT6R","Reviewed in the United States on December 31, 2022","31456","799",,,"Size: 64GB, Color: White, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","White","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-12",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","69",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Got an iPhone 12 (blue). iPhone was absolutely not in excellent condition(which is what i ordered). Has scratches all over and blue color missing in several places. Battery life is about 25-35 minutes. Pretty much has to stay on the charger 24/7. Left the phone on the charger for about 3 hours and it only went up about 40%.. requested a refund.","R3IKR9ZI7IMLZ5",,,,,,,,,,,"Not excellent condition like described, also no battery life AT ALL","https://www.amazon.com/gp/customer-reviews/R3IKR9ZI7IMLZ5","Reviewed in the United States on February 12, 2025","31456","799",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-07-26",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","70",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I thought I was getting a refurbished phone in excellent condition? Well I would say that it is not in excellent condition but in okay condition. It is definitely refurbished. Cons: It came in dead, with scuffs and chips all over the paint, a weird little black spot in the screen, and the battery is only at 77% capacity. Pros: Functions fine, holds an alright charge, easy to use, no problems setting up carrier. This phone physically is beat up, and functions as it should. I’m not satisfied with the price I paid for the sheer quality of this phone, somebody definitely over exaggerated its greatness, because it’s PHYSICALLY not in excellent condition. But for now it will do! So if you want a phone for short money that functions fine and don’t care about the physical appearance, this phone is for you! But if you expect a fairly new, barely scratched phone, look elsewhere my friend! 3/5 phone.","RBV676BHUDPHP","https://m.media-amazon.com/images/I/61CVpk4JclL._SY88.jpg","https://m.media-amazon.com/images/I/61Gqie0b6FL._SY88.jpg","https://m.media-amazon.com/images/I/61Qa3J69RXL._SY88.jpg","https://m.media-amazon.com/images/I/61RfxWE6lfL._SY88.jpg","https://m.media-amazon.com/images/I/61VZ2mbTZUL._SY88.jpg","https://m.media-amazon.com/images/I/713qb5h8iPL._SY88.jpg","https://m.media-amazon.com/images/I/71goznlooiL._SY88.jpg",,,"35","Not excellent, good if you are balling on a budget!","https://www.amazon.com/gp/customer-reviews/RBV676BHUDPHP","Reviewed in the United States on July 26, 2024","31456","799",,,"Size: 64GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-09",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","71",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","El teléfono estaba en muy buen estado tanto físico como interno, sin embargo el botón de volumen no funcionaba, y al ser el botón con el que tomas una captura de pantalla, es primordial su uso. He procedido a devolver el artículo y solicitar uno nuevo, apenas hice la devolución, se actualizará en cuanto se cumpla el proceso con el vendedor.","R21W3RH3GW4FRV",,,,,,,,,,,"Buen estado","https://www.amazon.com/gp/customer-reviews/R21W3RH3GW4FRV","Reviewed in the United States on February 9, 2025","31456","799",,,"Size: 64GB, Color: White, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","White","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-30",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","72",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I really wanted to give it 4 stars, but after continued use, it deserves 3 stars due to the poor battery life and quality that will soon need to be replaced. So the total cost of this iPhone 12 is not 230, more 330 when factoring in a new battery. Other than that, all parts of the phone seem good… so far.","RNL3KWQG4FHL8",,,,,,,,,,,"Phone is good, Battery life bad","https://www.amazon.com/gp/customer-reviews/RNL3KWQG4FHL8","Reviewed in the United States on January 30, 2025","31456","799",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-25",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","73",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I purchased a refurbished iPhone 14. Was hoping the phone would have a new battery but it didn’t. That’s my only complaint","R33JYK7R6H9ZYZ",,,,,,,,,,,"Battery","https://www.amazon.com/gp/customer-reviews/R33JYK7R6H9ZYZ","Reviewed in the United States on March 25, 2025","31456","799",,,"Size: 64GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-28",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","74",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone when I got it was in good condition. However people can’t hear me since I got it on speaker. I can only talk on this phone if I hold it up to my ear..bc of bc this I’ll probably have to send it back. Other than that issue the phone does work great.","RH5AUBCTCE2TH",,,,,,,,,,,"Sound doesn’t work on speaker","https://www.amazon.com/gp/customer-reviews/RH5AUBCTCE2TH","Reviewed in the United States on February 28, 2025","31456","799",,,"Size: 128GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-29",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","75",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone works and that’s good but it was supposed to be purple and I got a black one","R1RI7QGVL5MFV1",,,,,,,,,,,"Decent","https://www.amazon.com/gp/customer-reviews/R1RI7QGVL5MFV1","Reviewed in the United States on March 29, 2025","31456","799",,,"Size: 128GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-27",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","76",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Mostly brand new condition one decent scratch across top can’t really notice unless you’re looking otherwise great condition!","R14MCNIMCV0GIN",,,,,,,,,,,"Nice phone for price","https://www.amazon.com/gp/customer-reviews/R14MCNIMCV0GIN","Reviewed in the United States on March 27, 2025","31456","799",,,"Size: 128GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-22",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","77",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone has no visible damage and works great! Customer service was fine too. The issue is that we initially ordered it back in january, and it then got delayed twice. We cancelled the order and never got the refund, so we tried again; it finally got here today, february 22nd.","R2CN8FCW043JRK",,,,,,,,,,,"Product is fine, the delivery was the problem","https://www.amazon.com/gp/customer-reviews/R2CN8FCW043JRK","Reviewed in the United States on February 22, 2025","31456","799",,,"Size: 64GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-06",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","78",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Battery quality is 80%. What ... I have to change this battery at the service shop myself. And it's $100. Plus when I compare the camera with real new one, the quality is totally different. I think it looks clean on the outside, but it's broken on the inside.","RR1N8NTSF4GAI",,,,,,,,,,,"Bad battery quality","https://www.amazon.com/gp/customer-reviews/RR1N8NTSF4GAI","Reviewed in the United States on February 6, 2025","31456","799",,,"Size: 256GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","256GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-14",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","79",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone is fully functional. A couple dots of paint missing but nothing too crazy. Battery health was 100% and came with charger. However, Apple keeps issuing a warning that the screen can’t be detected. That it was replaced by someone other than Apple.","R8L409PX0SSZM",,,,,,,,,,,"Screen","https://www.amazon.com/gp/customer-reviews/R8L409PX0SSZM","Reviewed in the United States on February 14, 2025","31456","799",,,"Size: 64GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","64GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-29",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","80",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Ordered a purple phone got a blue one and battery capacity 74%","RZVUYPWN21BBG",,,,,,,,,,,"iPhone","https://www.amazon.com/gp/customer-reviews/RZVUYPWN21BBG","Reviewed in the United States on March 29, 2025","31456","799",,,"Size: 128GB, Color: Purple, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","128GB","Color","Purple","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2023-12-31",,"threeStar","https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?crid=3VA6YRDL2JSXG&dib=eyJ2IjoiMSJ9.-GgvdylllA5K_6T1tIc03yQkcoysrfM9idh_H28aINam4ITKP8dr1FXzP0PJZXeWxYzFZoFAl9U19AupWrqv1q71eZIN2x4_jxD8OYeHR6iBgI9SZ5Nus_aY_9Omb_Q8CVDYnxZ5jIDP8xC4O3G3WQWwJ0gu3xH-OVks3zafwaD5QS4UvR1105HSWSioh6iJ_5pEyCpndcre9GIn0XFIWtCJ5u0qs-ow6fD30kFQCfc.rjGfeYWVhkogc3fxuSIyIwYJh5mPQrZqS8UvDbYWvB0&dib_tag=se&keywords=iphone%2B12&qid=1752788610&sprefix=iphone%2B12%2Bpro%2Caps%2C449&sr=8-1&th=1","false","true","81",,,"B08PP5MSVB","B08PP5MSVB","3","https://www.amazon.com/product-reviews/B08PP5MSVB?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PP5MSVB&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I've had iPhones for over a decade. This one the sound doesn't seem to be as loud as I'd expect, even when you put it on speaker phone. Touchscreen works really well. We got a protector for it to prevent scratches, as well as a phone cover. I consider those standard accessories for any phone. Overall battery life is fair. It is a reconditioned phone, and for a price you can get a new battery installed by someone else, or do it yourself. I've done both. Thankfully Apple has a way for you to tell if the battery is shot. This one was about 20% used, and won't go above that. Easy enough to have an external battery with you. As my friend is new to the iPhone world, he had some questions. Most things he figured out himself, even though he's not technically apt. At all. Facial recognition works really well. I like that it allows you to put in (2) faces. Either one of you without a mask, and one with ... or another person. It doesn't really care. I also like that Apple doesn't send that facial data anywhere. It stays in the phone.","R19RPYSE1L9OUF",,,,,,,,,,,"Purchased for a friend new to the iPhone world","https://www.amazon.com/gp/customer-reviews/R19RPYSE1L9OUF","Reviewed in the United States on December 31, 2023","31456","799",,,"Size: 256GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B08PP5MSVB","Size","256GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
